depth,qubits,qasm_definition
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; rx(5.050046950296238) q[1]; sdg q[0]; cz q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; cu1(2.2694758972967097) q[1],q[0]; cu1(4.695426260539871) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; u(1.150564359130666,0.39131996724343837,1.2933941219498963) q[0]; u1(0.9398751772034163) q[3]; sdg q[1]; id q[2]; rcccx q[1],q[2],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[5]; creg c[5]; u(1.6012406603775466,1.8826726038663453,5.96652192553892) q[4]; ccx q[3],q[0],q[2]; r(4.958997304141673,2.8441431483409128) q[1]; u1(0.3187302984434341) q[3]; ccx q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; id q[1]; dcx q[2],q[3]; u(2.765263204763578,5.489390996751039,4.15321998254373) q[0]; ry(1.044100146445573) q[3]; ccz q[0],q[2],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; csx q[0],q[1]; r(5.509422747922475,5.086410873182709) q[1]; rx(4.055663957156889) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[3]; creg c[3]; swap q[0],q[1]; tdg q[2]; ecr q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[4]; creg c[4]; r(4.61241282758654,5.099075498654977) q[3]; ry(0.20721478302586882) q[1]; rxx(4.963970753902436) q[0],q[2]; cry(3.6665027376347745) q[2],q[3]; u1(1.3688161608317873) q[0]; u1(0.36566547379741526) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; cy q[0],q[2]; ry(4.98013512904576) q[1]; ccx q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[5]; creg c[5]; csdg q[3],q[0]; csx q[4],q[1]; u(5.198914452564316,6.0175412746564865,2.3234669865409425) q[2]; ccx q[0],q[3],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[5]; creg c[5]; rcccx q[1],q[0],q[2],q[4]; tdg q[3]; rz(1.7707800917173968) q[3]; crz(1.2162765276865544) q[1],q[0]; ecr q[2],q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[5]; creg c[5]; ch q[2],q[4]; crz(5.584605098491456) q[1],q[3]; rx(4.488805910756254) q[0]; u(6.19825396963388,6.207633482850717,4.162798697021934) q[4]; ecr q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; cswap q[1],q[0],q[2]; x q[1]; cy q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; h q[3]; p(2.00225114268055) q[0]; t q[2]; u3(0.5009514392844708,5.088882132171309,0.08725487437733757) q[1]; c3sqrtx q[3],q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; ccx q[2],q[1],q[0]; rzz(2.902548551561785) q[2],q[0]; y q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; ccz q[0],q[1],q[2]; sdg q[0]; rx(5.534700752446582) q[2]; s q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } qreg q[4]; creg c[4]; cu1(0.9260129090945044) q[3],q[2]; cs q[1],q[0]; crz(1.3100067445608676) q[3],q[1]; xx_plus_yy(3.3793187439228363,1.3706913367410387) q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[5]; creg c[5]; csdg q[3],q[4]; sxdg q[1]; swap q[0],q[2]; id q[1]; c3sqrtx q[2],q[4],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[5]; creg c[5]; ryy(2.2911008463024705) q[0],q[3]; ch q[1],q[2]; t q[4]; csdg q[3],q[0]; crx(3.922540778041857) q[4],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; ccx q[1],q[2],q[0]; u1(3.7977591008362053) q[3]; c3sqrtx q[2],q[1],q[0],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; h q[2]; cry(2.2061772841828016) q[1],q[0]; rzz(6.02218002321398) q[1],q[2]; s q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; csx q[0],q[2]; s q[1]; rccx q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; u1(1.987722194751257) q[4]; ccz q[1],q[2],q[0]; ry(3.659342256541142) q[3]; ry(3.9044531527476054) q[1]; y q[0]; sxdg q[3]; rzz(5.992140127312605) q[2],q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; s q[1]; cu(4.372473230283924,3.862964657049385,6.280405152663804,2.7114041366733104) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; rx(1.9452212367251125) q[1]; tdg q[0]; s q[1]; rx(1.8868724287675034) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; cu(6.040681264939309,5.976540061943918,5.337000995390173,3.5084537777529796) q[1],q[0]; sxdg q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[3]; creg c[3]; rzz(4.178806310272918) q[0],q[1]; r(0.3053898047238756,5.7982924145871095) q[2]; ccx q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[3]; creg c[3]; ccz q[1],q[2],q[0]; id q[0]; rzx(0.8383701554282557) q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[5]; creg c[5]; c3sqrtx q[1],q[4],q[0],q[2]; p(2.3369614615232615) q[3]; c3sqrtx q[3],q[2],q[4],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[2]; creg c[2]; cx q[1],q[0]; xx_minus_yy(2.1139174022895335,5.284816960858621) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; u3(2.4453641645875437,0.4263015521275354,0.6630239915007181) q[1]; rcccx q[0],q[4],q[2],q[3]; rccx q[2],q[0],q[3]; ch q[4],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; ccz q[2],q[4],q[3]; rxx(3.39172849932466) q[0],q[1]; ccx q[3],q[2],q[0]; rx(5.203505008772259) q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; rcccx q[2],q[0],q[3],q[4]; p(2.542861014098747) q[1]; c3sqrtx q[4],q[3],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; ry(1.3522109699944374) q[3]; rxx(0.7933611859705109) q[1],q[2]; ccx q[3],q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; y q[1]; sxdg q[0]; id q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; swap q[1],q[0]; cu(4.51112517272978,4.262604346478504,0.01726209652378108,5.5277492494719445) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; cswap q[3],q[1],q[2]; sx q[0]; ccx q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; y q[2]; ccx q[1],q[3],q[0]; x q[2]; sxdg q[3]; ch q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; ch q[1],q[0]; s q[0]; s q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[4]; creg c[4]; cs q[2],q[1]; x q[0]; ryy(5.950022884541061) q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[5]; creg c[5]; c3sqrtx q[4],q[3],q[0],q[2]; h q[1]; cs q[1],q[2]; cx q[4],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; rccx q[0],q[1],q[2]; rccx q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[5]; creg c[5]; z q[1]; u1(6.1646585289874025) q[2]; ccx q[4],q[0],q[3]; c3sqrtx q[3],q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[2]; creg c[2]; cs q[0],q[1]; csx q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; swap q[2],q[1]; x q[0]; t q[0]; ccz q[3],q[2],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[3]; creg c[3]; crz(4.554017710397725) q[2],q[0]; rx(2.1341511575964693) q[1]; cs q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; y q[1]; h q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; crx(5.186347613375843) q[1],q[0]; rx(3.647824253570719) q[2]; rx(5.673451547959587) q[3]; id q[0]; sx q[2]; u(5.315815068476661,0.9999639817421031,4.62845788121338) q[1]; h q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[3]; creg c[3]; u3(4.534757341822312,3.3387653109661555,0.7345870701004278) q[1]; u2(1.2822758103593848,5.779303105272839) q[0]; p(2.6557136456071633) q[2]; ry(1.0325221048539124) q[0]; s q[2]; r(3.6329772412424655,4.421325945652941) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; rccx q[0],q[1],q[2]; rccx q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; tdg q[0]; ccx q[2],q[1],q[3]; s q[0]; cu3(5.146678572041267,0.9065371505894584,4.100397224144745) q[3],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; y q[0]; u(0.596053722070952,0.11308522390732496,3.0755109764079878) q[1]; rx(3.4907779029027095) q[2]; cswap q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[2]; creg c[2]; sx q[0]; cs q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; c3sqrtx q[2],q[3],q[0],q[1]; ccz q[0],q[1],q[2]; sdg q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; ccz q[1],q[2],q[4]; h q[3]; p(0.3590037997381086) q[2]; rz(5.492904300329124) q[1]; ccz q[3],q[4],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[2]; creg c[2]; cs q[0],q[1]; xx_minus_yy(4.771978681393619,4.120787770610585) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; u1(5.5288822141959235) q[0]; u1(3.5348966513506834) q[1]; sdg q[1]; x q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; c3sqrtx q[1],q[3],q[0],q[2]; c3sqrtx q[1],q[2],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; c3sqrtx q[2],q[0],q[3],q[1]; cy q[0],q[2]; swap q[1],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } qreg q[3]; creg c[3]; p(3.157598223572753) q[2]; csdg q[1],q[0]; x q[1]; ry(1.3319295289654696) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; id q[0]; z q[1]; sdg q[1]; ry(1.6085012135538197) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[3]; creg c[3]; ccz q[0],q[1],q[2]; ecr q[2],q[1]; tdg q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; rz(2.1965508851280697) q[0]; z q[1]; p(6.219502341909705) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; csx q[0],q[1]; cp(3.900567740026104) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[5]; creg c[5]; t q[4]; ccx q[2],q[1],q[3]; ccz q[0],q[4],q[3]; ryy(1.4371063161966393) q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; sdg q[1]; u1(1.9965250832440353) q[1]; u2(0.610926447378574,3.4954198275696866) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; ccz q[2],q[1],q[0]; ccz q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; rz(3.5566385535964318) q[1]; sdg q[0]; cswap q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; rcccx q[3],q[0],q[4],q[1]; rx(4.176180667152789) q[2]; cz q[3],q[0]; ccz q[1],q[4],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
2,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; cswap q[1],q[2],q[0]; ccz q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
2,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; cswap q[2],q[1],q[0]; id q[3]; rcccx q[1],q[3],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
